50.07154;14.387218;;Point;U Zvonu;205
50.072233;14.393289;;Point;Bertramka;206
50.071928;14.40363;;Point;Anděl;207
50.076249;14.4042;;Point;Arbesovo náměstí;208
50.078484;14.404174;;Point;Švandovo divadlo;209
50.080538;14.40465;;Point;Újezd;210
50.084185;14.404471;;Point;Hellichova;211
50.088271;14.404479;;Point;Malostranské náměstí;212
50.090946;14.409986;;Point;Malostranská;213
50.095306;14.40902;;Point;Chotkovy sady;214
50.072398;14.408092;;Point;Zborovská;215
50.07323;14.415246;;Point;Palackého náměstí;216
50.075302;14.419108;;Point;Karlovo náměstí;217
50.075601;14.423317;;Point;Štěpánská;218
50.075405;14.431688;;Point;I. P. Pavlova;219
50.074921;14.43689;;Point;Náměstí Míru;220
50.075292;14.443555;;Point;Šumavská;221
50.075356;14.450124;;Point;Vinohradská vodárna;222
50.075386;14.454093;;Point;Perunova;223
50.075504;14.458949;;Point;Orionka;224
50.07788;14.462434;;Point;Flora;225
50.078115;14.467347;;Point;Olšanské hřbitovy;226
50.078332;14.471672;;Point;Želivského;227
50.08223;14.471618;;Point;Mezi Hřbitovy;228
50.085629;14.470273;;Point;Nákladové nádraží Žižkov;229
50.089099;14.468634;;Point;Biskupcova;230
50.057071;14.437891;;Point;Vozovna Pankrác;231
50.056241;14.44122;;Point;Na Veselí;232
50.055423;14.435716;;Point;Pražského povstání;233
50.061699;14.43744;;Point;Palouček;234
50.062843;14.442412;;Point;Nuselská radnice;235
50.064513;14.440572;;Point;Náměstí Bratří Synků;236
50.064831;14.436283;;Point;Divadlo Na Fidlovačce;237
50.065102;14.429172;;Point;Svatoplukova;238
50.065057;14.425222;;Point;Ostrčilovo náměstí;239
50.067244;14.421647;;Point;Albertov;240
50.070499;14.419605;;Point;Botanická zahrada;241
50.077457;14.419521;;Point;Novoměstská radnice;242
50.081689;14.419495;;Point;Národní třída;243
50.081449;14.413722;;Point;Národní divadlo;244
50.082452;14.413169;;Point;Národní divadlo;245
50.088461;14.415546;;Point;Staroměstská;246
50.068311;14.435331;;Point;Nuselské schody;247
50.069791;14.432827;;Point;Pod Karlovem;248
50.073133;14.433301;;Point;Bruselská;249
50.076449;14.431879;;Point;I. P. Pavlova;250
50.07876;14.432495;;Point;Muzeum;251
50.077845;14.437069;;Point;Italská;252
50.077112;14.441307;;Point;Vinohradská tržnice;253
50.07711;14.448687;;Point;Jiřího z Poděbrad;254
50.077614;14.457683;;Point;Radhošťská;255
50.058416;14.419349;;Point;Podolská vodárna;256
50.054532;14.418072;;Point;Kublov;257
50.047183;14.413952;;Point;Dvorce;258
50.039736;14.40923;;Point;Přístaviště;259
50.033604;14.407941;;Point;Pobřežní cesta;260
50.028761;14.405219;;Point;Nádraží Braník;261
50.029117;14.405874;;Point;Nádraží Braník;262
50.034209;14.407447;;Point;Pobřežní cesta;263
50.040315;14.409638;;Point;Přístaviště;264
50.047725;14.414382;;Point;Dvorce;265
50.054397;14.418121;;Point;Kublov;266
50.059887;14.419361;;Point;Podolská vodárna;267
50.068122;14.415006;;Point;Výtoň;268
50.072506;14.414108;;Point;Palackého náměstí (nábřeží);269
50.086662;14.339675;;Point;Sídliště Petřiny;270
50.09551;14.40876;;Point;Chotkovy sady;271
50.090363;14.410099;;Point;Malostranská;272
50.0882;14.415322;;Point;Staroměstská;273
50.084571;14.413465;;Point;Karlovy lázně;274
50.081414;14.414885;;Point;Národní divadlo;275
50.081159;14.419591;;Point;Národní třída;276
50.076479;14.419255;;Point;Karlovo náměstí;277
50.074023;14.41873;;Point;Moráň;278
50.073275;14.414323;;Point;Palackého náměstí;279
50.071944;14.414101;;Point;Palackého náměstí (nábřeží);280
50.067673;14.414975;;Point;Výtoň;281
50.067633;14.416112;;Point;Výtoň;282
50.067518;14.416522;;Point;Výtoň;283
50.06782;14.420297;;Point;Albertov;284
50.06507;14.424357;;Point;Ostrčilovo náměstí;285
50.065013;14.430076;;Point;Svatoplukova;286
50.064646;14.437132;;Point;Divadlo Na Fidlovačce;287
50.06412;14.441199;;Point;Náměstí Bratří Synků;288
50.062861;14.440801;;Point;Nuselská radnice;289
50.061125;14.436818;;Point;Palouček;290
50.054911;14.436133;;Point;Pražského povstání;291
50.056809;14.441463;;Point;Na Veselí;292
50.05696;14.437201;;Point;Vozovna Pankrác;293
50.077028;14.487596;;Point;Vozovna Strašnice;294
50.077321;14.484719;;Point;Krematorium Strašnice;295
50.077758;14.480204;;Point;Vinohradské hřbitovy;296
50.078417;14.474257;;Point;Želivského;297
50.088542;14.468795;;Point;Biskupcova;298
50.084975;14.470427;;Point;Nákladové nádraží Žižkov;299
50.081657;14.471741;;Point;Mezi Hřbitovy;300
50.078199;14.475064;;Point;Želivského;301
50.077592;14.481215;;Point;Vinohradské hřbitovy;302
50.077153;14.485607;;Point;Krematorium Strašnice;303
50.076876;14.488453;;Point;Vozovna Strašnice;304
50.074945;14.489984;;Point;Nad Primaskou;305
50.072601;14.490489;;Point;Strašnická;306
50.071434;14.485648;;Point;Průběžná;307
50.070883;14.477848;;Point;Kubánské náměstí;308
50.069444;14.470104;;Point;Slavia;309
50.06758;14.461408;;Point;Koh-i-noor;310
50.066206;14.454183;;Point;Bohemians;311
50.066112;14.447583;;Point;Nádraží Vršovice;312
50.065492;14.4401;;Point;Otakarova;313
50.065665;14.44085;;Point;Otakarova;314
50.065995;14.448457;;Point;Nádraží Vršovice;315
50.066468;14.456393;;Point;Bohemians;316
50.067691;14.462253;;Point;Koh-i-noor;317
50.06961;14.471263;;Point;Slavia;318
50.070717;14.476858;;Point;Kubánské náměstí;319
50.071596;14.486571;;Point;Průběžná;320
50.073017;14.491092;;Point;Strašnická;321
50.075972;14.489573;;Point;Vozovna Strašnice;322
50.109858;14.528185;;Point;Nový Hloubětín;323
50.110787;14.515372;;Point;Kolbenova;324
50.110625;14.508334;;Point;Poštovská;325
50.111124;14.504626;;Point;Špitálská;326
50.110324;14.498999;;Point;Nádraží Vysočany;327
50.108976;14.494863;;Point;Poliklinika Vysočany;328
50.106794;14.488598;;Point;Divadlo Gong;329
50.104756;14.482804;;Point;Balabenka;330
50.104352;14.475954;;Point;Palmovka;331
50.124684;14.45631;;Point;Kobylisy;332
50.122674;14.455867;;Point;Ke Stírce;333
50.119587;14.460745;;Point;Okrouhlická;334
50.119047;14.464629;;Point;Vychovatelna;335
50.116058;14.468148;;Point;Bulovka;336
50.114354;14.473587;;Point;Vosmíkových;337
50.112767;14.476004;;Point;U Kříže;338
50.109089;14.472309;;Point;Stejskalova;339
50.10566;14.472751;;Point;Divadlo pod Palmovkou;340
50.097876;14.465091;;Point;Invalidovna;341
50.095184;14.456384;;Point;Urxova;342
50.094197;14.451774;;Point;Křižíkova;343
50.09275;14.445179;;Point;Karlínské náměstí;344
50.091172;14.438784;;Point;Florenc;345
50.090169;14.43547;;Point;Bílá labuť;346
50.087493;14.432435;;Point;Masarykovo nádraží;347
50.085082;14.430156;;Point;Jindřišská;348
50.081671;14.425278;;Point;Václavské náměstí;349
50.079658;14.422735;;Point;Vodičkova;350
50.07924;14.419921;;Point;Lazarská;351
50.02913;14.406001;;Point;Nádraží Braník;352
50.079068;14.42101;;Point;Lazarská;353
50.080036;14.423431;;Point;Vodičkova;354
50.081959;14.425718;;Point;Václavské náměstí;355
50.085322;14.430783;;Point;Jindřišská;356
50.088121;14.432588;;Point;Masarykovo nádraží;357
50.090352;14.436261;;Point;Bílá labuť;358
50.091191;14.439205;;Point;Florenc;359
50.092781;14.44613;;Point;Karlínské náměstí;360
50.093868;14.451097;;Point;Křižíkova;361
50.095215;14.457096;;Point;Urxova;362
50.098098;14.465913;;Point;Invalidovna;363
50.104504;14.473169;;Point;Palmovka;364
50.109844;14.472354;;Point;Stejskalova;365
50.11226;14.475599;;Point;U Kříže;366
50.114301;14.472601;;Point;Vosmíkových;367
50.116545;14.46776;;Point;Bulovka;368
50.119237;14.463837;;Point;Vychovatelna;369
50.119771;14.459914;;Point;Okrouhlická;370
50.122987;14.456152;;Point;Ke Stírce;371
50.124944;14.45669;;Point;Kobylisy;372
50.126025;14.457123;;Point;Březiněveská;373
50.131942;14.453632;;Point;Vozovna Kobylisy;374
50.128727;14.455544;;Point;Líbeznická;375
50.126807;14.456873;;Point;Březiněveská;376
50.129166;14.455467;;Point;Líbeznická;377
50.132334;14.453591;;Point;Vozovna Kobylisy;378
50.028765;14.404719;;Point;Nádraží Braník;379
50.022517;14.403527;;Point;Černý kůň;380
50.012962;14.401795;;Point;Belárie;381
50.008429;14.403113;;Point;Modřanská škola;382
50.003939;14.40337;;Point;Nádraží Modřany;383
50.002202;14.410581;;Point;Čechova čtvrť;384
50.004796;14.419572;;Point;Poliklinika Modřany;385
50.005708;14.423864;;Point;U Libušského potoka;386
50.006062;14.429722;;Point;Modřanská rokle;387
50.005038;14.433362;;Point;Sídliště Modřany;388
50.005122;14.43608;;Point;Levského;389
50.00523;14.432528;;Point;Sídliště Modřany;390
50.006418;14.429027;;Point;Modřanská rokle;391
50.005551;14.423001;;Point;U Libušského potoka;392
50.004591;14.418748;;Point;Poliklinika Modřany;393
50.002239;14.409696;;Point;Čechova čtvrť;394
50.004584;14.403306;;Point;Nádraží Modřany;395
50.009223;14.403052;;Point;Modřanská škola;396
50.01361;14.40188;;Point;Belárie;397
50.023078;14.403731;;Point;Černý kůň;398
50.029252;14.405405;;Point;Nádraží Braník;399
50.103763;14.474788;;Point;Palmovka;400
50.104345;14.481876;;Point;Balabenka;401
50.106541;14.488087;;Point;Divadlo Gong;402
50.108865;14.494761;;Point;Poliklinika Vysočany;403
50.11013;14.499092;;Point;Nádraží Vysočany;404
50.110899;14.50541;;Point;Špitálská;405
50.110556;14.509199;;Point;Poštovská;406
50.110545;14.51617;;Point;Kolbenova;407
